"STT","Session_ID","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Revenue_int"
9067,9067,0,0,4,115.8,95,2500.128052,0.005342081,0.011832634,0,0,"Nov",1,1,3,2,"Returning_Visitor",FALSE,FALSE,0
9068,9068,7,152.6964286,2,13,13,200.25,0.02,0.03,0,0,"Dec",2,2,7,1,"Returning_Visitor",TRUE,FALSE,0
9069,9069,0,0,0,0,2,19,0,0.1,0,0,"Nov",1,1,1,2,"New_Visitor",TRUE,FALSE,0
9070,9070,18,1012.5,6,114.3333333,106,3163.096825,0.011664747,0.021393867,1.307682317,0,"Nov",3,2,6,13,"Returning_Visitor",FALSE,FALSE,0
9071,9071,4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,0,0,"Nov",3,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9072,9072,2,17,0,0,30,1448.928571,0.043851852,0.069954545,0,0,"Dec",3,2,1,13,"Returning_Visitor",FALSE,FALSE,0
9073,9073,2,105.5,1,437.5,55,1984.025,0,0.003486395,0,0,"Nov",3,2,4,6,"Returning_Visitor",TRUE,FALSE,0
9074,9074,4,54.5,0,0,3,21,0,0.033333333,0,0,"Nov",1,1,2,2,"New_Visitor",FALSE,FALSE,0
9075,9075,1,44.5,0,0,31,739.6666667,0.01,0.052222222,0,0,"Dec",1,8,3,1,"Returning_Visitor",FALSE,FALSE,0
9076,9076,3,59.5,0,0,6,159,0,0.00625,0,0,"Dec",3,2,8,6,"New_Visitor",FALSE,FALSE,0
9077,9077,0,0,0,0,1,56.5,0,0.1,0,0,"Nov",2,2,3,3,"Returning_Visitor",FALSE,FALSE,0
9078,9078,1,5,0,0,37,2235.828084,0,0.010810811,50.07598981,0,"Nov",2,5,7,10,"Returning_Visitor",FALSE,TRUE,1
9079,9079,23,322.9416667,0,0,62,3142.941176,0.003037975,0.019685462,7.311892217,0,"Nov",2,2,1,10,"Returning_Visitor",TRUE,FALSE,0
9080,9080,0,0,0,0,11,1289.333333,0,0.022222222,0,0,"Dec",1,1,6,2,"New_Visitor",FALSE,FALSE,0
9081,9081,2,34.25,0,0,55,3227.483333,0.003636364,0.016363636,0,0,"Nov",2,2,3,13,"Returning_Visitor",FALSE,FALSE,0
9082,9082,1,6,0,0,14,1183,0,0.004761905,17.5336164,0,"Nov",2,2,6,10,"New_Visitor",TRUE,TRUE,1
9083,9083,11,151.525,6,435.25,72,5251.382738,0,0.009969093,13.77521629,0,"Dec",2,2,4,2,"Returning_Visitor",FALSE,FALSE,0
9084,9084,0,0,0,0,21,685.1744048,0.028571429,0.043174603,0,0,"Nov",1,1,8,1,"Returning_Visitor",TRUE,TRUE,1
9085,9085,1,22,0,0,29,2209.75,0,0.035057471,0,0,"Nov",3,2,8,2,"Returning_Visitor",FALSE,FALSE,0
9086,9086,0,0,0,0,8,1102.5,0.04,0.090625,0,0,"Dec",1,1,6,2,"Returning_Visitor",TRUE,FALSE,0
9087,9087,0,0,1,20,48,1686.354994,0.020408163,0.033747213,0,0,"Dec",3,2,1,10,"Returning_Visitor",TRUE,FALSE,0
9088,9088,0,0,0,0,8,704.1666667,0.0125,0.035416667,0,0,"Nov",3,2,1,3,"Returning_Visitor",FALSE,FALSE,0
9089,9089,1,5,0,0,30,1240.65,0,0.017708333,0,0,"Nov",2,2,6,2,"Returning_Visitor",FALSE,FALSE,0
9090,9090,1,103,0,0,20,1140.666667,0,0.005,19.18108767,0,"Dec",3,2,3,2,"New_Visitor",FALSE,TRUE,1
9091,9091,4,21,0,0,7,56.25,0.033333333,0.066666667,0,0,"Nov",3,2,1,15,"Returning_Visitor",TRUE,FALSE,0
9092,9092,3,44,0,0,15,310.25,0.0125,0.0125,0,0,"Dec",3,2,3,2,"Returning_Visitor",TRUE,FALSE,0
9093,9093,0,0,0,0,3,53,0.066666667,0.088888889,0,0,"Nov",1,1,3,2,"Returning_Visitor",TRUE,FALSE,0
9094,9094,2,12,0,0,8,91.25,0,0.02,0,0,"Dec",2,2,6,10,"Returning_Visitor",FALSE,FALSE,0
9095,9095,0,0,0,0,7,136.75,0,0.038095238,0,0,"Dec",3,2,9,6,"Returning_Visitor",FALSE,FALSE,0
9096,9096,3,116.5,0,0,15,320.25,0,0.005882353,0,0,"Dec",1,1,4,6,"Returning_Visitor",TRUE,FALSE,0
9097,9097,1,67.5,1,0,11,816.5,0,0.016666667,0,0,"Dec",1,1,6,2,"New_Visitor",FALSE,FALSE,0
9098,9098,0,0,0,0,95,3208.208333,0.00212766,0.010851064,5.364419268,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,TRUE,1
9099,9099,0,0,0,0,5,109.25,0,0.08,0,0,"Nov",2,10,1,2,"Returning_Visitor",FALSE,FALSE,0
9100,9100,6,169.7916667,0,0,32,1547.625,0,0.013157895,23.53105656,0,"Dec",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
9101,9101,0,0,0,0,3,139,0,0.066666667,127.3080148,0,"Dec",2,10,1,2,"Returning_Visitor",FALSE,TRUE,1
9102,9102,6,113.25,2,19,23,2049.75,0.022222222,0.033333333,95.35469341,0,"Dec",1,1,2,2,"Returning_Visitor",FALSE,TRUE,1
9103,9103,22,474.4764124,3,167.1428571,92,2324.820965,0.014613095,0.020072361,7.935285933,0,"Nov",3,2,2,13,"Returning_Visitor",FALSE,TRUE,1
9104,9104,0,0,0,0,2,17,0,0.1,0,0,"Nov",1,1,1,2,"New_Visitor",FALSE,FALSE,0
9105,9105,10,263.3583333,0,0,69,3416.279167,0.012004662,0.019056732,0,0,"Nov",3,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9106,9106,0,0,0,0,13,1245.25,0,0.015384615,0,0,"Dec",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9107,9107,8,440.4615385,1,0,89,3236.865632,0.012544803,0.027526998,7.329008963,0,"Nov",1,1,1,10,"Returning_Visitor",TRUE,FALSE,0
9108,9108,1,42,0,0,19,682.1333333,0,0.021666667,14.14050684,0,"Dec",1,1,4,10,"Returning_Visitor",FALSE,FALSE,0
9109,9109,3,80.625,1,54,11,314.25,0.037333333,0.042857143,0,0,"Nov",3,2,2,13,"Returning_Visitor",FALSE,FALSE,0
9110,9110,1,5,0,0,58,2492.22402,0.008939014,0.025864237,0,0,"Nov",3,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9111,9111,6,93.5,0,0,35,1197.93254,0,0.02029036,0,0,"Dec",2,2,7,2,"Returning_Visitor",FALSE,FALSE,0
9112,9112,0,0,0,0,48,3972,0,0.020991254,0,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9113,9113,6,48.625,0,0,14,211.4702381,0.001190476,0.039520717,0,0,"Nov",3,2,6,10,"Returning_Visitor",FALSE,FALSE,0
9114,9114,9,866.4280303,1,691,36,1617.612554,0.010869565,0.025668172,0,0,"Nov",1,1,1,2,"Returning_Visitor",TRUE,FALSE,0
9115,9115,4,234.1666667,0,0,24,1589.583333,0,0.007692308,61.20406619,0,"Nov",2,2,2,10,"Returning_Visitor",FALSE,TRUE,1
9116,9116,8,459.3333333,0,0,25,2408.815476,0,0.008333333,81.19520286,0,"Nov",3,2,7,8,"Returning_Visitor",TRUE,TRUE,1
9117,9117,0,0,0,0,8,120.5,0.05,0.1125,0,0,"Dec",3,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9118,9118,0,0,0,0,13,226,0,0.023076923,0,0,"Dec",2,2,9,8,"New_Visitor",FALSE,FALSE,0
9119,9119,0,0,1,9,48,1512.75,0.004081633,0.033469388,0,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9120,9120,0,0,0,0,21,591.9,0.03015873,0.057142857,0,0,"Dec",1,2,1,1,"Returning_Visitor",TRUE,FALSE,0
9121,9121,0,0,0,0,13,514.4166667,0,0.023992674,0,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9122,9122,0,0,0,0,19,771.75,0.021052632,0.061403509,0,0,"Nov",3,2,3,1,"Returning_Visitor",FALSE,FALSE,0
9123,9123,15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,45.15513521,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9124,9124,0,0,2,13.5,38,531.0369048,0,0.027916667,0,0,"Dec",4,2,1,3,"Returning_Visitor",FALSE,FALSE,0
9125,9125,8,171.75,2,16,49,1494.083333,0.001257862,0.028773585,0,0,"Nov",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
9126,9126,3,46,0,0,59,3478.75,0,0.013559322,0,0,"Nov",2,10,3,1,"Returning_Visitor",TRUE,FALSE,0
9127,9127,0,0,0,0,4,18,0,0.075,0,0,"Dec",3,2,2,3,"New_Visitor",FALSE,FALSE,0
9128,9128,0,0,0,0,10,677.6666667,0,0.022222222,0,0,"Dec",4,1,3,2,"New_Visitor",FALSE,FALSE,0
9129,9129,3,63.5,0,0,94,4620.088889,0.002150538,0.010752688,0,0,"Dec",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9130,9130,0,0,0,0,4,27.5,0.1,0.15,0,0,"Dec",3,2,1,13,"Returning_Visitor",FALSE,FALSE,0
9131,9131,7,53.75,5,199,77,2194.490404,0,0.010341365,44.1286184,0,"Nov",2,2,2,2,"Returning_Visitor",FALSE,TRUE,1
9132,9132,0,0,0,0,8,650.25,0,0.025,0,0,"Nov",6,2,1,3,"Returning_Visitor",FALSE,FALSE,0
9133,9133,0,0,0,0,3,54.5,0,0.066666667,0,0,"Nov",2,5,2,3,"Returning_Visitor",FALSE,FALSE,0
9134,9134,0,0,0,0,3,402,0,0.066666667,0,0,"Nov",4,2,3,2,"Returning_Visitor",FALSE,TRUE,1
9135,9135,0,0,0,0,6,44.33333333,0.025,0.094444444,0,0,"Nov",1,1,1,2,"Returning_Visitor",FALSE,FALSE,0
9136,9136,3,66.375,0,0,85,3344.958929,0.002325581,0.012754534,0,0,"Dec",2,2,4,3,"Returning_Visitor",FALSE,FALSE,0
9137,9137,0,0,0,0,6,306.25,0.053571429,0.052592593,0,0,"Nov",3,2,1,13,"Returning_Visitor",FALSE,FALSE,0
9138,9138,1,32.75,0,0,24,553.8333333,0,0.024,8.958652232,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9139,9139,0,0,0,0,10,273.75,0.02,0.053333333,0,0,"Nov",1,1,2,8,"Returning_Visitor",FALSE,TRUE,1
9140,9140,0,0,0,0,3,79.5,0,0.066666667,0,0,"Dec",4,1,3,2,"Returning_Visitor",TRUE,FALSE,0
9141,9141,3,96,0,0,12,175.175,0.02,0.031111111,0,0,"Dec",3,2,8,2,"New_Visitor",FALSE,FALSE,0
9142,9142,0,0,0,0,27,892.9679487,0.014814815,0.022751323,0,0,"Dec",2,2,3,2,"Returning_Visitor",TRUE,FALSE,0
9143,9143,8,152,0,0,4,72.5,0,0.00952381,0,0,"Nov",2,2,1,8,"New_Visitor",FALSE,FALSE,0
9144,9144,0,0,0,0,9,668,0,0.022222222,0,0,"Nov",2,4,9,6,"Returning_Visitor",FALSE,FALSE,0
9145,9145,0,0,0,0,6,269.25,0,0.008333333,0,0,"Nov",3,2,1,11,"New_Visitor",FALSE,FALSE,0
9146,9146,0,0,0,0,11,332.2916667,0,0.009090909,0,0,"Dec",2,2,2,2,"Returning_Visitor",FALSE,FALSE,0
9147,9147,4,178.1666667,4,162.6666667,4,214.8333333,0,0.018181818,0,0,"Dec",2,2,2,1,"Returning_Visitor",FALSE,FALSE,0
9148,9148,13,301.5616883,1,14,55,3328.903752,0.007936508,0.014212018,38.60204838,0,"Nov",1,1,1,2,"Returning_Visitor",FALSE,FALSE,0
9149,9149,0,0,0,0,5,89.5,0.04,0.053333333,0,0,"Dec",1,1,3,2,"Returning_Visitor",TRUE,FALSE,0
9150,9150,0,0,0,0,15,734.25,0,0.015384615,40.4014481,0,"Dec",2,2,9,2,"Returning_Visitor",FALSE,TRUE,1
9151,9151,3,57,0,0,42,3556.516667,0,0.00968254,26.98362279,0,"Dec",2,4,3,1,"Returning_Visitor",FALSE,FALSE,0
9152,9152,3,34.25,2,17,60,2335.125,0.0015625,0.01875,0,0,"Dec",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9153,9153,2,7,0,0,20,454.9166667,0.009090909,0.025757576,0,0,"Nov",2,2,1,10,"Returning_Visitor",FALSE,FALSE,0
9154,9154,8,164.625,0,0,43,1110.579167,0.002083333,0.010671296,16.35594008,0,"Nov",2,2,3,3,"Returning_Visitor",FALSE,TRUE,1
9155,9155,6,331.25,3,365.25,6,267,0,0.021428571,0,0,"Dec",1,2,7,3,"Returning_Visitor",TRUE,FALSE,0
9156,9156,0,0,0,0,28,950.8166667,0.032183908,0.046360153,0,0,"Dec",3,2,1,1,"Returning_Visitor",FALSE,FALSE,0
9157,9157,11,286.9333333,0,0,119,7609.82065,0.0032,0.015231111,0,0,"Dec",2,2,3,1,"Returning_Visitor",FALSE,FALSE,0
9158,9158,1,13.75,0,0,32,855.5416667,0.000840336,0.027058824,22.95499447,0,"Nov",2,2,2,6,"Returning_Visitor",FALSE,TRUE,1
9159,9159,2,42.4,0,0,24,2095.819048,0.025,0.041319444,0,0,"Dec",3,2,3,1,"Returning_Visitor",FALSE,FALSE,0
9160,9160,1,46.5,2,418.5,88,2085.972565,0,0.006273946,0,0,"Nov",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9161,9161,6,133.3333333,1,398,129,4653.190245,0.015662578,0.025219763,6.017563943,0,"Nov",3,2,1,3,"Returning_Visitor",FALSE,TRUE,1
9162,9162,0,0,0,0,37,1156.416667,0,0.011111111,0,0,"Nov",1,1,9,2,"Returning_Visitor",TRUE,FALSE,0
9163,9163,0,0,0,0,5,46.75,0,0.04,0,0,"Dec",1,1,3,3,"Returning_Visitor",FALSE,FALSE,0
9164,9164,7,198.2585034,4,492.9,81,2237.757205,0.007231405,0.018203638,3.0265717,0,"Nov",3,2,3,6,"Returning_Visitor",TRUE,FALSE,0
9165,9165,5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,0,0,"Nov",2,2,4,2,"Returning_Visitor",FALSE,FALSE,0
9166,9166,1,76.75,0,0,33,1356.458333,0,0.020833333,0,0,"Nov",2,2,1,10,"Returning_Visitor",TRUE,FALSE,0
9167,9167,1,25.5,0,0,0,0,0,0.066666667,0,0,"Nov",1,1,8,8,"New_Visitor",FALSE,TRUE,1
9168,9168,0,0,0,0,2,0,0.2,0.2,0,0,"Dec",3,7,3,1,"Returning_Visitor",FALSE,FALSE,0
9169,9169,6,358.0833333,1,18,93,3422.525,0.020408163,0.039301175,0,0,"Nov",2,4,2,1,"Returning_Visitor",FALSE,FALSE,0
9170,9170,0,0,0,0,76,1777.520455,0.008,0.025492063,0,0,"Nov",1,2,1,10,"Returning_Visitor",TRUE,FALSE,0
9171,9171,0,0,0,0,9,191.5625,0,0.024691358,0,0,"Nov",3,3,1,11,"New_Visitor",TRUE,FALSE,0
9172,9172,0,0,0,0,13,221.5,0,0.020512821,0,0,"Nov",2,2,1,2,"New_Visitor",FALSE,FALSE,0
9173,9173,3,31.1,0,0,11,975.2893939,0,0.062414966,0,0,"Nov",4,5,1,8,"Returning_Visitor",FALSE,FALSE,0
9174,9174,1,27.33333333,0,0,3,20,0.028571429,0.085714286,0,0,"Nov",1,1,4,8,"Returning_Visitor",FALSE,FALSE,0
9175,9175,0,0,0,0,11,461,0.036363636,0.054545455,0,0,"Dec",2,2,5,6,"Returning_Visitor",FALSE,FALSE,0
9176,9176,0,0,0,0,12,201.3333333,0.016666667,0.035714286,0,0,"Nov",3,2,1,13,"Returning_Visitor",TRUE,FALSE,0
9177,9177,0,0,0,0,5,51,0,0.04,0,0,"Nov",3,2,3,13,"Returning_Visitor",FALSE,FALSE,0
9178,9178,9,186.6730769,0,0,73,1606.30825,0.010295359,0.019108884,0,0,"Nov",3,2,8,2,"Returning_Visitor",TRUE,FALSE,0
9179,9179,2,67.5,0,0,65,1828.733333,0.002985075,0.018017058,0,0,"Dec",2,2,1,2,"New_Visitor",FALSE,FALSE,0
9180,9180,1,5,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0,"Dec",1,2,4,3,"Returning_Visitor",TRUE,FALSE,0
9181,9181,0,0,0,0,1,0,0.2,0.2,0,0,"Nov",2,2,3,1,"Returning_Visitor",FALSE,FALSE,0
9182,9182,3,42.5,0,0,54,5972.416667,0.003508772,0.010526316,70.33953705,0,"Nov",2,6,1,3,"Returning_Visitor",FALSE,TRUE,1
9183,9183,0,0,2,34,144,5485.017857,0.005517241,0.0165084,0,0,"Nov",2,2,1,13,"Returning_Visitor",FALSE,FALSE,0
9184,9184,0,0,0,0,16,1773.25,0.04375,0.072916667,0,0,"Nov",2,2,3,13,"Returning_Visitor",FALSE,FALSE,0
9185,9185,0,0,0,0,11,496,0.018181818,0.063636364,0,0,"Dec",3,12,2,3,"Returning_Visitor",FALSE,FALSE,0
9186,9186,0,0,1,0,11,185.6666667,0.05,0.083333333,0,0,"Dec",3,2,1,1,"Returning_Visitor",FALSE,FALSE,0
9187,9187,0,0,0,0,21,1461.833333,0.021052632,0.036842105,23.82324931,0,"Nov",2,2,1,1,"Returning_Visitor",TRUE,TRUE,1
9188,9188,0,0,0,0,3,0,0.2,0.2,0,0,"Nov",1,8,9,1,"Returning_Visitor",TRUE,FALSE,0
9189,9189,0,0,0,0,7,914.5,0,0.028571429,0,0,"Nov",2,2,2,1,"Returning_Visitor",FALSE,FALSE,0
9190,9190,0,0,0,0,5,128,0,0.04,0,0,"Nov",2,2,2,1,"Returning_Visitor",FALSE,FALSE,0
9191,9191,0,0,0,0,27,468.5416667,0.014814815,0.022222222,0,0,"Dec",3,2,3,3,"Returning_Visitor",TRUE,FALSE,0
9192,9192,1,4,0,0,30,1409.53355,0,0.028,0,0,"Nov",3,2,3,2,"Returning_Visitor",TRUE,FALSE,0
9193,9193,5,126.25,0,0,15,286.5166667,0.005263158,0.01754386,0,0,"Dec",1,1,2,10,"Returning_Visitor",FALSE,FALSE,0
9194,9194,0,0,0,0,17,842.75,0,0.04,0,0,"Dec",2,5,3,1,"Returning_Visitor",FALSE,FALSE,0
9195,9195,0,0,0,0,34,910.2333333,0,0.023529412,0,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9196,9196,11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,9.221243019,0,"Nov",1,1,3,3,"Returning_Visitor",TRUE,TRUE,1
9197,9197,5,62,0,0,30,3815.166667,0,0.026200717,0,0,"Nov",2,2,4,2,"Returning_Visitor",FALSE,FALSE,0
9198,9198,8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0,"Dec",3,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9199,9199,0,0,0,0,4,96.33333333,0.083333333,0.0875,0,0,"Dec",1,1,2,3,"Returning_Visitor",FALSE,FALSE,0
9200,9200,6,131.75,0,0,32,789.4166667,0,0.00745098,0,0,"Dec",1,1,1,2,"Returning_Visitor",TRUE,FALSE,0
9201,9201,0,0,0,0,8,221,0,0.025,0,0,"Dec",3,2,1,1,"Returning_Visitor",TRUE,FALSE,0
9202,9202,0,0,0,0,48,1916.873737,0.017391304,0.050362319,0,0,"Dec",2,2,5,1,"Returning_Visitor",FALSE,FALSE,0
9203,9203,3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,37.59646822,0,"Nov",2,5,6,2,"Returning_Visitor",FALSE,TRUE,1
9204,9204,0,0,0,0,51,6505.333333,0.036,0.050333333,0,0,"Dec",2,2,6,1,"Returning_Visitor",TRUE,FALSE,0
9205,9205,4,571.25,1,0,11,470.9166667,0.015384615,0.061538462,0,0,"Nov",1,1,1,2,"Returning_Visitor",TRUE,FALSE,0
9206,9206,0,0,0,0,20,565.6666667,0.015,0.026666667,0,0,"Nov",2,4,6,1,"Returning_Visitor",FALSE,FALSE,0
9207,9207,2,67.5,0,0,11,294,0,0.009090909,0,0,"Dec",1,1,3,8,"Returning_Visitor",TRUE,FALSE,0
9208,9208,0,0,0,0,15,278.2916667,0,0.017777778,0,0,"Dec",2,2,9,10,"Returning_Visitor",FALSE,FALSE,0
9209,9209,3,103,2,58.5,94,2807.149729,0,0.002777778,0,0,"Nov",2,2,7,2,"New_Visitor",TRUE,FALSE,0
9210,9210,3,88,0,0,7,64,0,0.022222222,0,0,"Dec",3,2,1,2,"New_Visitor",FALSE,FALSE,0
9211,9211,9,509.8333333,2,23,27,1438.854167,0.020952381,0.043333333,0,0,"Dec",1,1,3,2,"Returning_Visitor",FALSE,FALSE,0
9212,9212,2,90,1,47.5,40,1186.141667,0,0.013821138,0,0,"Nov",2,10,3,2,"Returning_Visitor",FALSE,FALSE,0
9213,9213,0,0,0,0,3,70,0,0.066666667,0,0,"Nov",1,1,2,2,"New_Visitor",TRUE,FALSE,0
9214,9214,4,226,0,0,81,4836.486905,0.002380952,0.010714286,5.312300227,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9215,9215,9,283.25,0,0,38,1166.166667,0,0.004761905,18.60589711,0,"Nov",1,1,9,20,"New_Visitor",FALSE,TRUE,1
9216,9216,4,99.125,0,0,38,876.3,0,0.0175,0,0,"Nov",4,1,7,3,"Returning_Visitor",FALSE,FALSE,0
9217,9217,4,390.5,0,0,27,1285.583333,0,0.006896552,14.67222588,0,"Dec",2,2,8,2,"Returning_Visitor",FALSE,TRUE,1
9218,9218,0,0,0,0,11,357.3333333,0,0.022222222,0,0,"Dec",1,1,3,2,"New_Visitor",FALSE,FALSE,0
9219,9219,6,571.5,0,0,49,1196.25,0.007843137,0.018954248,0,0,"Dec",2,2,3,13,"Returning_Visitor",TRUE,FALSE,0
9220,9220,0,0,0,0,5,94.8,0.07,0.057777778,0,0,"Nov",3,2,7,13,"Returning_Visitor",FALSE,FALSE,0
9221,9221,2,133.5,0,0,4,454.3333333,0,0.025,0,0,"Nov",3,2,1,3,"New_Visitor",FALSE,FALSE,0
9222,9222,0,0,0,0,33,777.1166667,0,0.015104167,0,0,"Nov",2,2,6,2,"New_Visitor",TRUE,FALSE,0
9223,9223,0,0,0,0,2,84,0.15,0.166666667,0,0,"Nov",3,2,6,3,"Returning_Visitor",TRUE,FALSE,0
9224,9224,13,278.1519608,1,46.5,150,5575.614608,0.0000727,0.017155355,1.529570511,0,"Dec",2,2,2,1,"Returning_Visitor",FALSE,TRUE,1
9225,9225,11,227.2272727,0,0,44,2038.052273,0.007719298,0.028421053,0,0,"Nov",2,2,3,8,"Returning_Visitor",TRUE,FALSE,0
9226,9226,3,33,0,0,17,386.4166667,0,0.01,0,0,"Dec",2,2,1,2,"New_Visitor",FALSE,TRUE,1
9227,9227,0,0,0,0,9,79.75,0,0.025,0,0,"Dec",2,4,1,2,"Returning_Visitor",TRUE,FALSE,0
9228,9228,0,0,0,0,4,18,0.05,0.1,0,0,"Nov",2,2,1,13,"Returning_Visitor",FALSE,FALSE,0
9229,9229,0,0,0,0,50,999.8333333,0,0.009,0,0,"Dec",2,2,1,8,"New_Visitor",TRUE,FALSE,0
9230,9230,3,112.75,6,287.5,27,1491.5,0.013968254,0.021326007,5.772982827,0,"Nov",1,1,1,2,"Returning_Visitor",FALSE,FALSE,0
9231,9231,0,0,0,0,2,35.5,0,0.1,0,0,"Dec",2,6,1,11,"Returning_Visitor",TRUE,FALSE,0
9232,9232,0,0,0,0,8,444.6333333,0,0.025,0,0,"Nov",2,4,1,10,"Returning_Visitor",FALSE,FALSE,0
9233,9233,0,0,0,0,5,93,0,0.04,0,0,"Nov",2,2,1,3,"Returning_Visitor",TRUE,FALSE,0
9234,9234,0,0,2,248.5,121,4218.074847,0.009985097,0.026514442,0.624510388,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9235,9235,1,10,0,0,9,700,0,0.011111111,29.62188989,0,"Dec",2,2,9,10,"Returning_Visitor",FALSE,TRUE,1
9236,9236,2,115,0,0,97,1940.293452,0.01717251,0.032369194,0,0,"Nov",1,1,3,10,"Returning_Visitor",TRUE,FALSE,0
9237,9237,4,55.25,0,0,27,705.5,0,0.007901235,0,0,"Nov",1,1,9,3,"Returning_Visitor",FALSE,FALSE,0
9238,9238,6,91.75,0,0,11,380.6666667,0,0.005128205,0,0,"Dec",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
9239,9239,15,2657.318056,13,1949.166667,343,29970.46597,0.005315857,0.02897116,0,0,"Dec",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9240,9240,3,37.5,0,0,18,607.5,0,0.010526316,361.7637419,0,"Nov",2,2,3,2,"New_Visitor",FALSE,TRUE,1
9241,9241,0,0,0,0,9,53,0.066666667,0.111111111,0,0,"Dec",2,5,3,1,"Returning_Visitor",TRUE,FALSE,0
9242,9242,0,0,0,0,6,112.7083333,0.04,0.023333333,0,0,"Nov",3,2,6,11,"New_Visitor",TRUE,FALSE,0
9243,9243,10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,48.6094789,0,"Nov",2,2,1,2,"Returning_Visitor",FALSE,TRUE,1
9244,9244,0,0,0,0,12,252.75,0,0.016666667,0,0,"Dec",2,2,7,3,"Returning_Visitor",FALSE,FALSE,0
9245,9245,0,0,0,0,27,857.1833333,0,0.017283951,0,0,"Nov",2,2,9,10,"Returning_Visitor",FALSE,FALSE,0
9246,9246,0,0,1,15,103,3626.003223,0.00751634,0.035131628,0,0,"Nov",1,1,4,2,"Returning_Visitor",TRUE,FALSE,0
9247,9247,0,0,0,0,7,512.25,0,0.014285714,0,0,"Dec",3,2,1,11,"New_Visitor",FALSE,FALSE,0
9248,9248,0,0,0,0,1,0,0.2,0.2,0,0,"Nov",2,4,7,3,"Returning_Visitor",FALSE,FALSE,0
9249,9249,4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,4.770910365,0,"Nov",3,2,1,13,"Returning_Visitor",TRUE,FALSE,0
9250,9250,16,427.0666667,3,111,122,3492.316304,0.006547137,0.015792367,86.57772177,0,"Nov",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
9251,9251,12,214.05,0,0,33,536.3227273,0.007317073,0.015853659,0,0,"Dec",1,1,1,2,"Returning_Visitor",FALSE,FALSE,0
9252,9252,2,92,2,59.5,39,2207.757143,0.009756098,0.023577236,0,0,"Dec",3,2,1,2,"Returning_Visitor",FALSE,FALSE,0
9253,9253,6,86.58333333,2,160,41,1119.854167,0.004545455,0.012045455,27.03986205,0,"Nov",2,2,9,8,"New_Visitor",TRUE,FALSE,0
9254,9254,9,65.16666667,0,0,123,5969.573168,0.001538462,0.013923077,10.69237969,0,"Nov",2,1,1,2,"New_Visitor",FALSE,TRUE,1
9255,9255,6,218.6666667,0,0,24,1737,0.006896552,0.015172414,23.51599702,0,"Nov",1,1,6,10,"Returning_Visitor",TRUE,TRUE,1
9256,9256,0,0,0,0,113,5178.531731,0.003896104,0.030191572,0,0,"Nov",2,2,3,2,"Returning_Visitor",FALSE,TRUE,1
9257,9257,0,0,0,0,10,426.5,0,0.02,0,0,"Nov",2,2,1,2,"New_Visitor",FALSE,FALSE,0
9258,9258,4,56.5,2,8,9,198.25,0.018181818,0.036363636,0,0,"Nov",1,8,3,6,"Returning_Visitor",TRUE,FALSE,0
9259,9259,2,57.5,0,0,16,1226,0,0.0125,143.4766783,0,"Dec",2,2,9,2,"New_Visitor",TRUE,TRUE,1
9260,9260,0,0,0,0,10,108.9166667,0.02,0.04,0,0,"Nov",2,4,1,10,"Returning_Visitor",FALSE,FALSE,0
